year,release_date,title,genre,international_box_office,domestic_box_office,worldwide_box_office,production_budget,Unnamed: 8,opening_weekend,theatre_count,avg run per theatre,runtime,keywords,creative_type,url
2015,March 27th,Ãƒâ‚¬ trois on y va,Drama,581608.0,,581608.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/A-trois-on-y-va
2015,March 27th,Der Nanny,,14113845.0,,14113845.0,,,,,,110.0,,,https://www.the-numbers.com/movie/Der-Nanny-(Germany)-(2015)
2016,February 26th,Tere Bin Laden Dead or Alive,Comedy,17934.0,,17934.0,,,,,,104.0,Bollywood,Contemporary Fiction,https://www.the-numbers.com/movie/Tere-Bin-Laden-Dead-or-Alive
2016,February 26th,Tenemos que hablar,Comedy,1505667.0,,1505667.0,,,,,,91.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Tenemos-que-hablar-(Spain)-(2016)
2016,February 26th,The Truth Commissioner,Drama,2654.0,,2654.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Truth-Commissioner-The
2016,February 26th,TempÃƒÂªte,Drama,107849.0,,107849.0,,,,,,89.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Tempete-(France)-(2016)
2016,February 26th,A Strange Course of Events,Drama,,,,,,,,,100.0,Dysfunctional Family,Contemporary Fiction,https://www.the-numbers.com/movie/Strange-Course-of-Events-A
2016,February 26th,SÃƒÂ¼dafrika: Der Kinofilm,Documentary,311092.0,,311092.0,,,,,,95.0,,Factual,https://www.the-numbers.com/movie/Sudafrika-Der-Kinofilm-(Germany)-(2016)
2016,February 26th,Sun-jeong,,72923.0,,72923.0,,,,,,,,,https://www.the-numbers.com/movie/Sun-jeong-(South-Korea)-(2016)
2016,February 26th,Steekspel,Comedy,,,,,,,,,85.0,Infidelity,Contemporary Fiction,https://www.the-numbers.com/movie/Steekspel
2016,February 26th,Senarist,Thriller/Suspense,3845.0,,3845.0,,,,,,,,,https://www.the-numbers.com/movie/Senarist-(Turkey)-(2016)
2016,February 26th,Standoff,Thriller/Suspense,,,,,,,,,86.0,Redemption,Contemporary Fiction,https://www.the-numbers.com/movie/Standoff
2016,February 26th,The Propaganda Game,Documentary,6175.0,,6175.0,,,,,,98.0,,Factual,https://www.the-numbers.com/movie/Propaganda-Game-The
2016,February 26th,Pyatnitsa,Comedy,1601041.0,,1601041.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Pyatnitsa
2016,February 26th,PG lin oi ji yin,Drama,55667.0,,55667.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/PG-lin-oi-ji-yin-(Hong-Kong)-(2016)
2016,February 26th,Onna ga Nemuru Toki,Thriller/Suspense,226400.0,,226400.0,,,,,,103.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Onna-ga-Nemuru-Toki-(Japan)
2016,February 26th,Octonauts Season 4: GUP-S,,300520.0,,300520.0,,,,,,,,,https://www.the-numbers.com/movie/Octonauts-Season-4-GUP-S-(UK)-(2016)
2016,February 26th,Una noche de amor,Romantic Comedy,877378.0,,877378.0,,,,,,90.0,,,https://www.the-numbers.com/movie/noche-de-amor-Una-(Argentina)-(2016)
2016,February 26th,Matthew Bourne's The Car Man 2015,Concert/Performance,133374.0,,133374.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Matthew-Bournes-The-Car-Man-2015
2016,February 26th,Kurosaki-kun no iinari ni nante naranai,,10415892.0,,10415892.0,,,,,,93.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Kurosaki-kun-no-iinari-ni-nante-naranai-(Japan)-(2016)
2016,February 26th,The Last Man on the Moon,Documentary,1479.0,52482.0,53961.0,,,30880.0,13.0,0.9,95.0,Set in Outer Space,Factual,https://www.the-numbers.com/movie/Last-Man-on-the-Moon-The
2016,February 26th,The Oscar Nominated Short Films 2016: Live Action,Multiple Genres,293042.0,,293042.0,,,,,,141.0,,Multiple Creative Types,https://www.the-numbers.com/movie/Oscar-Nominated-Short-Films-2016-Live-Action-The-(2016)
2016,June 10th,King Jack,Drama,9241.0,,9241.0,,,,,,80.0,Coming of Age,Contemporary Fiction,https://www.the-numbers.com/movie/King-Jack
2016,February 26th,Sant Te Sipahi,Drama,1382.0,,1382.0,,,,,,122.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Sant-Te-Sipahi
2018,February 23rd,Every Day,Drama,6713117.0,6112914.0,12826031.0,4900000.0,,3016149.0,1667.0,3.1,95.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Every-Day-(2018)
2016,February 26th,King Georges,Documentary,,51663.0,,,,15031.0,4.0,2.6,78.0,Food,Factual,https://www.the-numbers.com/movie/King-Georges
2018,February 23rd,La Enfermedad del Domingo,Drama,112578.0,,112578.0,,,,,,113.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Enfermedad-del-domingo-La-(Spain)
2018,February 23rd,El Mar La Mar,Documentary,,9065.0,,,,,,,94.0,Retro Black and White,Factual,https://www.the-numbers.com/movie/El-Mar-La-Mar-(Documentary)
2016,February 26th,Merci Patron!,Documentary,3770001.0,,3770001.0,,,,,,84.0,,Factual,https://www.the-numbers.com/movie/Merci-Patron-(France)
2018,February 23rd,Dong Du Te Gong,Comedy,,208351.0,,,,62235.0,10.0,2.8,90.0,Secret Agent,Contemporary Fiction,https://www.the-numbers.com/movie/Dong-Du-Te-Gong-(China)
2018,February 23rd,The Cured,Horror,77896.0,26630.0,104526.0,,,4875.0,3.0,0.3,96.0,Zombies,Science Fiction,https://www.the-numbers.com/movie/Cured-The-(Ireland)
2018,February 23rd,Curvature,Drama,266.0,,266.0,,,,,,88.0,Time Travel,Science Fiction,https://www.the-numbers.com/movie/Curvature-(2018)
2018,June 29th,Dark River,Drama,191502.0,7714.0,199216.0,,,4246.0,2.0,1.0,89.0,Life on a Farm,Contemporary Fiction,https://www.the-numbers.com/movie/Dark-River-(UK)
2018,February 23rd,Beast of Burden,Action,33313.0,,33313.0,,,,,,90.0,Drug Cartels,Contemporary Fiction,https://www.the-numbers.com/movie/Beast-of-Burden
2018,February 23rd,CÃƒÂ³mplices,Comedy,2224377.0,,2224377.0,,,,,,90.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Complices-(Dominican-Republic)
2018,February 23rd,The BBQ,Comedy,482997.0,,482997.0,,,,,,91.0,,Contemporary Fiction,https://www.the-numbers.com/movie/BBQ-The-(Australia)
2018,February 23rd,Are We Not Cats,Romantic Comedy,,,,,,,,,78.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Are-We-Not-Cats
2018,February 23rd,Les Aventures de Spirou et Fantasio,Adventure,1894378.0,,1894378.0,,,,,,89.0,,Kids Fiction,https://www.the-numbers.com/movie/Aventures-de-Spirou-et-Fantasio-Les-(France)
2018,February 23rd,Amor Viajero,Comedy,87.0,,87.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Amor-Viajero-(Costa-Rica)
2018,February 23rd,Annihilation,Thriller/Suspense,10338614.0,32732301.0,43070915.0,55000000.0,,11071584.0,2012.0,3.7,115.0,Unnamed Character,Science Fiction,https://www.the-numbers.com/movie/Annihilation
2018,February 23rd,Attraction,Romantic Comedy,755018.0,,755018.0,,,,,,117.0,3-D,Contemporary Fiction,https://www.the-numbers.com/movie/Attraction-(Bulgaria)
2018,February 23rd,Alem-i Cin,Horror,297121.0,,297121.0,,,,,,93.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Alem-i-Cin-(Turkey)
2018,February 22nd,O Chem Govoryat Muzhchiny Prodolzhenie,Comedy,6577468.0,,6577468.0,,,,,,99.0,,Contemporary Fiction,https://www.the-numbers.com/movie/O-Chem-Govoryat-Muzhchiny-Prodolzhenie-(Russia)
2018,February 22nd,In Between Seasons,Drama,47241.0,,47241.0,,,,,,101.0,,Contemporary Fiction,https://www.the-numbers.com/movie/In-Between-Seasons-(S-KOrea)
2018,February 22nd,Rubezh,Action,1537478.0,,1537478.0,,,,,,100.0,,Science Fiction,https://www.the-numbers.com/movie/Rubezh-(Russia)
2018,February 22nd,La La,Drama,13854.0,,13854.0,,,,,,97.0,,Contemporary Fiction,https://www.the-numbers.com/movie/La-La-(S-Korea)
2018,February 21st,Goonghab,Romantic Comedy,9680424.0,,9680424.0,,,,,,110.0,,Historical Fiction,https://www.the-numbers.com/movie/Goonghab-(S-Korea)
2018,February 21st,Wendy 2 - Freundschaft fÃƒÂ¼r Immer,Comedy,3837990.0,,3837990.0,,,,,,,,Kids Fiction,https://www.the-numbers.com/movie/Wendy-2-Freundschaft-fur-Immer-(Germany)
2018,February 20th,Sinatra in Palm Springs: The Place He Called Home,Documentary,,,,,,,,,92.0,,Factual,https://www.the-numbers.com/movie/Sinatra-in-Palm-Springs-The-Place-He-Called-Home
2018,February 20th,Days of Power,Action,,,,,,,,,102.0,Pop Music,Contemporary Fiction,https://www.the-numbers.com/movie/Days-of-Power-(2017)
2017,March 3rd,Bloodrunners,Action,,,,,,,,,95.0,1930s,Historical Fiction,https://www.the-numbers.com/movie/Bloodrunners
2017,March 3rd,Burlesque: Heart of the Glitter Tribe,Documentary,,,,,,,,,76.0,Burlesque,Factual,https://www.the-numbers.com/movie/Burlesque-Heart-of-the-Glitter-Tribe
2017,March 3rd,Before I Fall,Drama,6704610.0,12241072.0,18945682.0,5000000.0,,4690214.0,2346.0,3.0,99.0,Supernatural,Contemporary Fiction,https://www.the-numbers.com/movie/Before-I-Fall
2017,March 2nd,Tuintje In Mijn Hart,Romantic Comedy,1899787.0,,1899787.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Tuintje-In-Mijn-Hart-(Netherlands)
2017,March 3rd,El Auge Del Humano,Drama,855.0,,855.0,,,,,,97.0,Delayed Adulthood,Contemporary Fiction,https://www.the-numbers.com/movie/Auge-Del-Humano-El-(Argentina)
2017,March 2nd,Istanbul Kirmizisi,Comedy,3430854.0,,3430854.0,,,,,,110.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Istanbul-Kirmizisi-(Turkey)
2017,March 1st,Contemporary Color,Concert/Performance,,15305.0,,,,1451.0,1.0,2.6,97.0,Set in Brooklyn,Factual,https://www.the-numbers.com/movie/Contemporary-Color
2017,February 28th,Cut to the Chase,Action,,,,,,,,,90.0,Directing Yourself,Contemporary Fiction,https://www.the-numbers.com/movie/Cut-to-the-Chase
2017,February 28th,"Kumo no mukÃƒÂ´, yakusoku no basho",Action,35210.0,,35210.0,,,,,,90.0,,Science Fiction,https://www.the-numbers.com/movie/Kumo-no-muko-yakusoku-no-basho-(2004-Japan)
2017,March 3rd,Ben-Gurion: Epilogue,Documentary,,,,,,,,,55.0,Archive Footage,Factual,https://www.the-numbers.com/movie/Ben-Gurion-Epilogue
2017,February 25th,Nunbal,Drama,105121.0,,105121.0,,,,,,91.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Nunbal-(S-Korea)
2017,June 16th,The Journey,Drama,306348.0,164994.0,471342.0,,,32895.0,2.0,3.9,95.0,Politicians,Dramatization,https://www.the-numbers.com/movie/Journey-The-(UK-2016)
2017,February 24th,Within,Horror,148820.0,,148820.0,,,,,,88.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Within-(2015)
2017,February 24th,Yaman,Action,7173.0,,7173.0,,,,,,152.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Yaman-(India)-(2017)
2017,February 24th,VooDoo,Horror,,,,,,,,,84.0,Early / Simultaneous Video-on-Demand release,Contemporary Fiction,https://www.the-numbers.com/movie/Voodoo
2017,February 24th,Zashchitniki,Action,9043794.0,,9043794.0,,,,,,89.0,,Science Fiction,https://www.the-numbers.com/movie/Zashchitniki-(Russia)-(2017)
2017,February 24th,Si j'ÃƒÂ©tais un homme,Comedy,1160207.0,,1160207.0,,,,,,95.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Si-j-etais-un-homme-(France)
2017,February 24th,El Que Busca Encuentra,Romantic Comedy,1145703.0,,1145703.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Que-Busca-Encuentra-El-(Mexico)
2017,February 24th,Sargi,Drama,35335.0,,35335.0,,,,,,124.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Sargi-(India)
2017,February 24th,Porady na zdrady,Romantic Comedy,3322224.0,,3322224.0,,,,,,100.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Porady-na-zdrady-(Poland)
2017,February 24th,Pokot,Drama,1024828.0,,1024828.0,,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Pokot-(Poland)
2017,February 24th,Rangoon,Drama,180887.0,,180887.0,,,,,,,,Historical Fiction,https://www.the-numbers.com/movie/Rangoon-(India)
2008,November 7th,JCVD,Comedy,1839253.0,470691.0,2309944.0,,,20119.0,2.0,6.0,96.0,,Contemporary Fiction,https://www.the-numbers.com/movie/JCVD
2008,November 7th,Madagascar: Escape 2 Africa,Adventure,419505894.0,180174880.0,599680774.0,150000000.0,,63106589.0,4056.0,6.7,89.0,Animal Lead,Kids Fiction,https://www.the-numbers.com/movie/Madagascar-Escape-2-Africa
2017,December 15th,"Psiconautas, los niÃƒÂ±os olvidados",Horror,13488.0,38785.0,52273.0,,,5849.0,4.0,2.9,76.0,Remake,Contemporary Fiction,https://www.the-numbers.com/movie/Psiconautas-los-Ninos-Olvidados-(Spain)
2008,November 7th,The Guitar,Drama,,,,,,,,,,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Guitar-The
2008,November 7th,House,Horror,,575048.0,,,,327445.0,363.0,1.7,88.0,Mariticide / Uxoricide,Contemporary Fiction,https://www.the-numbers.com/movie/House-(2007)
2008,November 7th,Gardens of the Night,Drama,,11436.0,,,,3072.0,1.0,4.0,,,Contemporary Fiction,https://www.the-numbers.com/movie/Gardens-of-the-Night
2008,November 7th,InSearchOf,Drama,,22094.0,,,,12608.0,1.0,1.3,102.0,,Contemporary Fiction,https://www.the-numbers.com/movie/InSearchOf
2008,November 7th,Ek Vivaah... Aisa Nhi,Drama,,6437.0,,,,6437.0,7.0,1.0,132.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Ek-Vivaah-Aisa-Nhi
2008,November 7th,Blue Gap Boy'z,Adventure,,51576.0,,,,13424.0,4.0,3.5,,,Contemporary Fiction,https://www.the-numbers.com/movie/Blue-Gap-Boy-z
2008,November 7th,The Boy in the Striped Pyjamas,Drama,35037247.0,9046156.0,44083403.0,12500000.0,,253085.0,17.0,4.6,91.0,World War II,Historical Fiction,https://www.the-numbers.com/movie/Boy-in-the-Striped-Pyjamas-The
2008,November 7th,The Alphabet Killer,Thriller/Suspense,60002.0,29784.0,89786.0,,,11000.0,1.0,4.0,,Serial Killer,Historical Fiction,https://www.the-numbers.com/movie/Alphabet-Killer-The
2008,October 31st,Zack and Miri Make a Porno,Comedy,5398360.0,31457946.0,36856306.0,24000000.0,,10065630.0,2735.0,3.7,101.0,Porn Business,Contemporary Fiction,https://www.the-numbers.com/movie/Zack-and-Miri-Make-a-Porno
2008,October 31st,Splinter,Horror,,14154.0,,,,9517.0,4.0,1.3,,Body Horror,Contemporary Fiction,https://www.the-numbers.com/movie/Splinter-(2008)
2008,October 31st,Were the World Mine,Musical,,125380.0,,,,864.0,1.0,10.3,,,Contemporary Fiction,https://www.the-numbers.com/movie/Were-the-World-Mine
2008,October 31st,Plus tard,Drama,,145642.0,,,,19198.0,3.0,8.1,,Foreign Language,Dramatization,https://www.the-numbers.com/movie/Plus-tard
2008,October 31st,The Other End of the Line,Romantic Comedy,391942.0,115504.0,507446.0,2500000.0,,59078.0,91.0,1.7,,Cross-Class Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Other-End-of-the-Line-The
2008,October 31st,Run For Your Life,Documentary,,2992.0,,,,2992.0,1.0,1.0,,Biography,Factual,https://www.the-numbers.com/movie/Run-For-Your-Life
2008,October 31st,My Name is Bruce,Horror,,173066.0,,1500000.0,,16432.0,1.0,4.3,,,Contemporary Fiction,https://www.the-numbers.com/movie/My-Name-is-Bruce
2008,October 31st,Little Big Top,Comedy,,7484.0,,240000.0,,2028.0,1.0,1.0,,,Contemporary Fiction,https://www.the-numbers.com/movie/Little-Big-Top
2008,October 31st,The Matador,Documentary,,21816.0,,,,6695.0,1.0,3.5,,,Factual,https://www.the-numbers.com/movie/Matador-The-(2008)
2008,October 31st,The Haunting of Molly Hartley,Horror,1875845.0,13442412.0,15318257.0,5000000.0,,5423315.0,2652.0,2.9,86.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Haunting-of-Molly-Hartley-The
2008,October 31st,Golmaal Returns,Comedy,,313102.0,,,,,,,135.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Golmaal-Returns
2008,October 31st,Fashion,Musical,,191442.0,,,,105812.0,40.0,2.3,,Bollywood,Contemporary Fiction,https://www.the-numbers.com/movie/Fashion
2008,October 31st,Eden Lake,Horror,4287052.0,7321.0,4294373.0,2000000.0,,5824.0,10.0,1.0,91.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Eden-Lake
2008,October 30th,Piano no mori,Drama,194612.0,,194612.0,,,,,,101.0,,Contemporary Fiction,https://www.the-numbers.com/movie/Piano-no-mori-(2007-Japan)
2009,December 30th,The Loss of a Teardrop Diamond,Drama,,119790.0,,,,22872.0,6.0,2.8,,,Historical Fiction,https://www.the-numbers.com/movie/Loss-of-a-Teardrop-Diamond-The
2008,October 31st,Dear Zachary: a letter to a son about his father,Documentary,,20834.0,,,,2886.0,1.0,3.3,,,Factual,https://www.the-numbers.com/movie/Dear-Zachary-a-letter-to-a-son-about-his-father
2009,December 30th,Das Weisse Band: Eine deutsche Kindergeschichte,Drama,23504182.0,2222862.0,25727044.0,18000000.0,,59848.0,3.0,7.7,145.0,,Historical Fiction,https://www.the-numbers.com/movie/Weisse-Band-Eine-deutsche-Kindergeschichte-Das
2009,December 30th,Gigante,,,6542.0,,,,2523.0,1.0,2.0,,,,https://www.the-numbers.com/movie/Gigante
2011,September 9th,National Theatre Live: One Man Two Guvnors,Concert/Performance,1714891.0,,1714891.0,,,,,,180.0,,Contemporary Fiction,https://www.the-numbers.com/movie/National-Theatre-Live-One-Man-Two-Guvnors-(UK)
2011,September 9th,One Fall,Drama,,,,,,,,,120.0,Directing Yourself,Fantasy,https://www.the-numbers.com/movie/One-Fall
2011,September 9th,Mere Brother Ki Dulhan,Romantic Comedy,13737077.0,496172.0,14233249.0,,,399429.0,74.0,1.0,145.0,Arranged Marriage,Contemporary Fiction,https://www.the-numbers.com/movie/Mere-Brother-Ki-Dulhan
2011,September 9th,Kevin Hart: Laugh at My Pain,Concert/Performance,6000.0,7706436.0,7712436.0,750000.0,,1908420.0,98.0,5.4,68.0,Stand-Up Comedy,Factual,https://www.the-numbers.com/movie/Kevin-Hart-Laugh-at-My-Pain
2011,September 9th,Love in Space,Romantic Comedy,10485987.0,33976.0,10519963.0,,,13795.0,15.0,2.1,103.0,Romance,Contemporary Fiction,https://www.the-numbers.com/movie/Love-in-Space
2011,September 9th,Main Street,Drama,18179.0,2560.0,20739.0,,,1553.0,1.0,1.0,93.0,Early / Simultaneous Video-on-Demand release,Contemporary Fiction,https://www.the-numbers.com/movie/Main-Street
2011,September 9th,Inside Out,Drama,,,,,,,,,93.0,Life on the Outside,Contemporary Fiction,https://www.the-numbers.com/movie/Inside-Out-(2010)
2011,September 9th,Grave Encounters,Horror,2151887.0,,2151887.0,2000000.0,,,,,,,Contemporary Fiction,https://www.the-numbers.com/movie/Grave-Encounters
2011,September 9th,Da Wu Sheng,Drama,6791088.0,35986.0,6827074.0,,,16816.0,20.0,2.0,,,,https://www.the-numbers.com/movie/Da-Wu-Sheng
2011,September 9th,Creature,Horror,24521.0,508714.0,533235.0,3000000.0,,327000.0,1507.0,1.0,95.0,Slasher Horror,Fantasy,https://www.the-numbers.com/movie/Creature-(2011)
2011,September 9th,Echotone,Documentary,,,,,,,,,,,Factual,https://www.the-numbers.com/movie/Echotone
2011,September 9th,Burke & Hare,Black Comedy,1502973.0,4833.0,1507806.0,,,947.0,1.0,1.0,92.0,Inspired by a True Story,Historical Fiction,https://www.the-numbers.com/movie/Burke-and-Hare
2011,September 9th,Beware the Gonzo,Comedy,,,,,,,,,94.0,Coming of Age,Contemporary Fiction,https://www.the-numbers.com/movie/Beware-the-Gonzo
2011,September 9th,Bucky Larson: Born to Be a Star,Comedy,,2529395.0,,10000000.0,,1415023.0,1500.0,2.0,96.0,Porn Business,Contemporary Fiction,https://www.the-numbers.com/movie/Bucky-Larson-Born-to-Be-a-Star
2011,September 9th,The Black Power Mixtape: 1967-1975,Documentary,,273749.0,,,,17316.0,2.0,5.7,92.0,Political,Factual,https://www.the-numbers.com/movie/Black-Power-Mix-Tape-The
2011,September 9th,Autobiografia lui Nicolae Ceausescu,Documentary,,32889.0,,,,4644.0,1.0,4.3,180.0,Political,Factual,https://www.the-numbers.com/movie/Autobiografia-lui-Nicolae-Ceausescu
2011,September 9th,Contagion,Thriller/Suspense,61893497.0,75658097.0,137551594.0,60000000.0,,22403596.0,3222.0,5.9,105.0,Medical and Hospitals,Science Fiction,https://www.the-numbers.com/movie/Contagion
2011,September 2nd,Shark Night 3D,Horror,,18877153.0,,25000000.0,,8404260.0,2806.0,3.2,85.0,3-D,Contemporary Fiction,https://www.the-numbers.com/movie/Shark-Night-3D
2011,September 2nd,That Girl in the Yellow Boots,Thriller/Suspense,,,,,,,,,83.0,Dysfunctional Family,Contemporary Fiction,https://www.the-numbers.com/movie/That-Girl-in-the-Yellow-Boots
2011,September 2nd,Salvando al Soldado Perez,Action,7929739.0,1400726.0,9330465.0,4500000.0,,664517.0,161.0,2.9,82.0,Mexploitation,Contemporary Fiction,https://www.the-numbers.com/movie/Salvando-al-Soldado-Perez
2011,September 2nd,Kinyarwanda,Drama,,,,,,,,,96.0,War Crimes,Dramatization,https://www.the-numbers.com/movie/Kinyarwanda
2011,September 2nd,Seven Days In Utopia,Drama,,4367448.0,,,,1304500.0,561.0,3.8,96.0,Religious,Contemporary Fiction,https://www.the-numbers.com/movie/Seven-Days-In-Utopia
2010,December 17th,Tron: Legacy,Adventure,227803436.0,172062763.0,399866199.0,200000000.0,,44026211.0,3451.0,6.4,125.0,3-D,Science Fiction,https://www.the-numbers.com/movie/Tron-Legacy
2011,September 2nd,Je suis heureux que ma mÃƒÂ¨re soit vivante,Drama,,8705.0,,,,3118.0,1.0,8.0,90.0,Abandoned Child,Dramatization,https://www.the-numbers.com/movie/Je-suis-heureux-que-ma-mere-soit-vivante
